"","STATEFP","COUNTYFP","TRACTCE","GEOID","needle_count","needle_binary"
"52046","36","061","007900","36061007900",0,FALSE
"52047","36","059","303302","36059303302",0,FALSE
"52048","36","043","011100","36043011100",0,FALSE
"52049","36","059","416801","36059416801",0,FALSE
"52050","36","067","002700","36067002700",0,FALSE
"52051","36","067","013800","36067013800",0,FALSE
"52052","36","009","961500","36009961500",0,FALSE
"52053","36","035","971300","36035971300",0,FALSE
"52054","36","103","122706","36103122706",0,FALSE
"52055","36","055","006500","36055006500",0,FALSE
"52056","36","055","006700","36055006700",0,FALSE
"52057","36","067","003602","36067003602",0,FALSE
"52058","36","119","000801","36119000801",0,FALSE
"52059","36","047","030600","36047030600",0,FALSE
"52060","36","047","030900","36047030900",0,FALSE
"52061","36","067","000700","36067000700",0,FALSE
"52062","36","005","003300","36005003300",0,FALSE
"52063","36","005","004300","36005004300",0,FALSE
"52064","36","005","005200","36005005200",0,FALSE
"52065","36","063","940001","36063940001",0,FALSE
"52066","36","013","035500","36013035500",0,FALSE
"52067","36","081","152902","36081152902",0,FALSE
"52068","36","085","012804","36085012804",0,FALSE
"52069","36","001","013506","36001013506",0,FALSE
"52070","36","119","014804","36119014804",0,FALSE
"52071","36","119","012200","36119012200",0,FALSE
"52072","36","119","002202","36119002202",0,FALSE
"52073","36","073","040600","36073040600",0,FALSE
"52074","36","061","003700","36061003700",0,FALSE
"52075","36","111","952500","36111952500",0,FALSE
"52076","36","071","011400","36071011400",0,FALSE
"52077","36","109","001200","36109001200",0,FALSE
"52078","36","067","005900","36067005900",0,FALSE
"52079","36","059","301800","36059301800",0,FALSE
"52080","36","067","004000","36067004000",0,FALSE
"52081","36","059","300300","36059300300",0,FALSE
"52082","36","005","028400","36005028400",0,FALSE
"52083","36","081","097202","36081097202",0,FALSE
"52084","36","103","146003","36103146003",0,FALSE
"52085","36","005","040701","36005040701",0,FALSE
"52086","36","059","300100","36059300100",0,FALSE
"52087","36","047","005601","36047005601",0,FALSE
"52088","36","103","158114","36103158114",0,FALSE
"52089","36","103","170201","36103170201",0,FALSE
"52090","36","081","055500","36081055500",0,FALSE
"52091","36","081","056100","36081056100",0,FALSE
"52092","36","063","023405","36063023405",0,FALSE
"52093","36","119","008902","36119008902",0,FALSE
"52094","36","103","158103","36103158103",0,FALSE
"52095","36","103","158705","36103158705",0,FALSE
"52096","36","101","960100","36101960100",0,FALSE
"52097","36","059","519300","36059519300",0,FALSE
"52098","36","093","032102","36093032102",0,FALSE
"52099","36","103","110401","36103110401",0,FALSE
"52100","36","097","950200","36097950200",0,FALSE
"52101","36","005","036800","36005036800",0,FALSE
"52102","36","005","036902","36005036902",0,FALSE
"52103","36","061","011700","36061011700",0,FALSE
"52104","36","047","017500","36047017500",0,FALSE
"52105","36","119","007402","36119007402",0,FALSE
"52106","36","085","024401","36085024401",0,FALSE
"52107","36","081","005300","36081005300",0,FALSE
"52108","36","027","200001","36027200001",0,FALSE
"52109","36","027","190204","36027190204",0,FALSE
"52110","36","027","220300","36027220300",0,FALSE
"52111","36","075","020301","36075020301",0,FALSE
"52112","36","059","518700","36059518700",0,FALSE
"52113","36","047","083400","36047083400",0,FALSE
"52114","36","059","415500","36059415500",0,FALSE
"52115","36","059","519200","36059519200",0,FALSE
"52116","36","085","012806","36085012806",0,FALSE
"52117","36","005","027300","36005027300",0,FALSE
"52118","36","101","961500","36101961500",0,FALSE
"52119","36","081","062000","36081062000",0,FALSE
"52120","36","081","001800","36081001800",0,FALSE
"52121","36","081","084602","36081084602",0,FALSE
"52122","36","065","021303","36065021303",0,FALSE
"52123","36","119","014100","36119014100",0,FALSE
"52124","36","081","025500","36081025500",0,FALSE
"52125","36","081","026200","36081026200",0,FALSE
"52126","36","067","012800","36067012800",0,FALSE
"52127","36","047","122000","36047122000",0,FALSE
"52128","36","047","003600","36047003600",0,FALSE
"52129","36","047","013600","36047013600",0,FALSE
"52130","36","047","013700","36047013700",0,FALSE
"52131","36","047","016200","36047016200",0,FALSE
"52132","36","059","303201","36059303201",0,FALSE
"52133","36","059","410800","36059410800",0,FALSE
"52134","36","055","013101","36055013101",0,FALSE
"52135","36","085","027900","36085027900",0,FALSE
"52136","36","047","051700","36047051700",0,FALSE
"52137","36","059","518501","36059518501",0,FALSE
"52138","36","059","409900","36059409900",0,FALSE
"52139","36","091","062200","36091062200",0,FALSE
"52140","36","047","107000","36047107000",0,FALSE
"52141","36","047","051800","36047051800",0,FALSE
"52142","36","121","970400","36121970400",0,FALSE
"52143","36","067","010900","36067010900",0,FALSE
"52144","36","119","981000","36119981000",0,FALSE
"52145","36","119","008403","36119008403",0,FALSE
"52146","36","103","123701","36103123701",0,FALSE
"52147","36","047","095400","36047095400",0,FALSE
"52148","36","047","096200","36047096200",0,FALSE
"52149","36","029","009701","36029009701",0,FALSE
"52150","36","081","056800","36081056800",0,FALSE
"52151","36","081","059000","36081059000",0,FALSE
"52152","36","043","011301","36043011301",0,FALSE
"52153","36","043","010900","36043010900",0,FALSE
"52154","36","079","010200","36079010200",0,FALSE
"52155","36","029","014000","36029014000",0,FALSE
"52156","36","059","416802","36059416802",0,FALSE
"52157","36","029","014502","36029014502",0,FALSE
"52158","36","029","017502","36029017502",0,FALSE
"52159","36","103","111002","36103111002",0,FALSE
"52160","36","103","147803","36103147803",0,FALSE
"52161","36","055","011208","36055011208",0,FALSE
"52162","36","061","014601","36061014601",0,FALSE
"52163","36","089","491100","36089491100",0,FALSE
"52164","36","103","134702","36103134702",0,FALSE
"52165","36","103","158318","36103158318",0,FALSE
"52166","36","103","190705","36103190705",0,FALSE
"52167","36","081","065703","36081065703",0,FALSE
"52168","36","081","004401","36081004401",0,FALSE
"52169","36","081","004700","36081004700",0,FALSE
"52170","36","081","005500","36081005500",0,FALSE
"52171","36","081","005700","36081005700",0,FALSE
"52172","36","055","005900","36055005900",0,FALSE
"52173","36","119","002106","36119002106",0,FALSE
"52174","36","119","002201","36119002201",0,FALSE
"52175","36","119","005702","36119005702",0,FALSE
"52176","36","007","013900","36007013900",2,TRUE
"52177","36","119","003700","36119003700",0,FALSE
"52178","36","029","010803","36029010803",0,FALSE
"52179","36","081","033100","36081033100",0,FALSE
"52180","36","081","036300","36081036300",0,FALSE
"52181","36","067","002000","36067002000",0,FALSE
"52182","36","067","002300","36067002300",0,FALSE
"52183","36","029","012902","36029012902",0,FALSE
"52184","36","027","190102","36027190102",0,FALSE
"52185","36","059","406802","36059406802",0,FALSE
"52186","36","067","003000","36067003000",0,FALSE
"52187","36","087","013003","36087013003",0,FALSE
"52188","36","103","110200","36103110200",0,FALSE
"52189","36","045","980000","36045980000",0,FALSE
"52190","36","081","061302","36081061302",0,FALSE
"52191","36","071","013600","36071013600",0,FALSE
"52192","36","065","022800","36065022800",0,FALSE
"52193","36","065","024800","36065024800",0,FALSE
"52194","36","059","405600","36059405600",0,FALSE
"52195","36","115","080200","36115080200",0,FALSE
"52196","36","103","158115","36103158115",0,FALSE
"52197","36","005","040501","36005040501",0,FALSE
"52198","36","081","001000","36081001000",0,FALSE
"52199","36","081","001900","36081001900",0,FALSE
"52200","36","065","024400","36065024400",0,FALSE
"52201","36","081","003100","36081003100",0,FALSE
"52202","36","081","003200","36081003200",0,FALSE
"52203","36","061","000201","36061000201",0,FALSE
"52204","36","119","008401","36119008401",0,FALSE
"52205","36","005","006000","36005006000",0,FALSE
"52206","36","119","001401","36119001401",0,FALSE
"52207","36","005","013000","36005013000",0,FALSE
"52208","36","077","591300","36077591300",0,FALSE
"52209","36","087","012204","36087012204",0,FALSE
"52210","36","089","491200","36089491200",0,FALSE
"52211","36","029","005300","36029005300",0,FALSE
"52212","36","059","521000","36059521000",0,FALSE
"52213","36","119","008301","36119008301",0,FALSE
"52214","36","071","014400","36071014400",0,FALSE
"52215","36","047","096800","36047096800",0,FALSE
"52216","36","005","005902","36005005902",0,FALSE
"52217","36","005","006300","36005006300",0,FALSE
"52218","36","119","008700","36119008700",0,FALSE
"52219","36","019","101400","36019101400",0,FALSE
"52220","36","005","006700","36005006700",0,FALSE
"52221","36","083","052602","36083052602",0,FALSE
"52222","36","081","079900","36081079900",0,FALSE
"52223","36","005","024700","36005024700",0,FALSE
"52224","36","047","023100","36047023100",0,FALSE
"52225","36","103","146204","36103146204",0,FALSE
"52226","36","103","146300","36103146300",0,FALSE
"52227","36","047","042400","36047042400",0,FALSE
"52228","36","067","940000","36067940000",0,FALSE
"52229","36","103","112212","36103112212",0,FALSE
"52230","36","065","980003","36065980003",0,FALSE
"52231","36","119","002204","36119002204",0,FALSE
"52232","36","047","041000","36047041000",0,FALSE
"52233","36","055","013205","36055013205",0,FALSE
"52234","36","007","014400","36007014400",0,FALSE
"52235","36","059","407501","36059407501",0,FALSE
"52236","36","065","022500","36065022500",0,FALSE
"52237","36","103","158710","36103158710",0,FALSE
"52238","36","069","050602","36069050602",0,FALSE
"52239","36","081","058700","36081058700",0,FALSE
"52240","36","103","190604","36103190604",0,FALSE
"52241","36","071","012200","36071012200",0,FALSE
"52242","36","055","011705","36055011705",0,FALSE
"52243","36","063","023001","36063023001",0,FALSE
"52244","36","119","012700","36119012700",0,FALSE
"52245","36","001","014611","36001014611",0,FALSE
"52246","36","051","030100","36051030100",0,FALSE
"52247","36","027","040001","36027040001",0,FALSE
"52248","36","059","413700","36059413700",0,FALSE
"52249","36","055","013206","36055013206",0,FALSE
"52250","36","031","960100","36031960100",0,FALSE
"52251","36","047","069200","36047069200",0,FALSE
"52252","36","047","087200","36047087200",0,FALSE
"52253","36","059","406202","36059406202",0,FALSE
"52254","36","063","024406","36063024406",0,FALSE
"52255","36","105","951000","36105951000",0,FALSE
"52256","36","105","950300","36105950300",0,FALSE
"52257","36","047","007200","36047007200",0,FALSE
"52258","36","037","950300","36037950300",0,FALSE
"52259","36","007","014302","36007014302",0,FALSE
"52260","36","103","145902","36103145902",0,FALSE
"52261","36","119","013103","36119013103",0,FALSE
"52262","36","029","015002","36029015002",0,FALSE
"52263","36","061","013100","36061013100",0,FALSE
"52264","36","047","044800","36047044800",0,FALSE
"52265","36","069","051300","36069051300",0,FALSE
"52266","36","031","961100","36031961100",0,FALSE
"52267","36","029","009114","36029009114",0,FALSE
"52268","36","031","961000","36031961000",0,FALSE
"52269","36","047","004600","36047004600",0,FALSE
"52270","36","059","518000","36059518000",0,FALSE
"52271","36","001","013508","36001013508",0,FALSE
"52272","36","047","025901","36047025901",0,FALSE
"52273","36","029","017300","36029017300",0,FALSE
"52274","36","081","054500","36081054500",0,FALSE
"52275","36","081","026901","36081026901",0,FALSE
"52276","36","039","080402","36039080402",0,FALSE
"52277","36","103","135209","36103135209",0,FALSE
"52278","36","103","145901","36103145901",0,FALSE
"52279","36","005","028500","36005028500",0,FALSE
"52280","36","119","008602","36119008602",0,FALSE
"52281","36","047","022400","36047022400",0,FALSE
"52282","36","029","015700","36029015700",0,FALSE
"52283","36","103","158205","36103158205",0,FALSE
"52284","36","103","159411","36103159411",0,FALSE
"52285","36","081","142900","36081142900",0,FALSE
"52286","36","033","951000","36033951000",0,FALSE
"52287","36","033","951100","36033951100",0,FALSE
"52288","36","007","012500","36007012500",0,FALSE
"52289","36","027","060302","36027060302",0,FALSE
"52290","36","087","011000","36087011000",0,FALSE
"52291","36","029","013300","36029013300",0,FALSE
"52292","36","103","110502","36103110502",0,FALSE
"52293","36","047","058600","36047058600",0,FALSE
"52294","36","067","016100","36067016100",0,FALSE
"52295","36","119","002600","36119002600",0,FALSE
"52296","36","103","201001","36103201001",0,FALSE
"52297","36","063","022803","36063022803",0,FALSE
"52298","36","029","007302","36029007302",0,FALSE
"52299","36","073","040400","36073040400",0,FALSE
"52300","36","029","010300","36029010300",0,FALSE
"52301","36","029","009110","36029009110",0,FALSE
"52302","36","029","009113","36029009113",0,FALSE
"52303","36","051","030600","36051030600",0,FALSE
"52304","36","047","028700","36047028700",0,FALSE
"52305","36","021","001500","36021001500",0,FALSE
"52306","36","047","021300","36047021300",0,FALSE
"52307","36","031","960598","36031960598",0,FALSE
"52308","36","029","009702","36029009702",0,FALSE
"52309","36","081","018900","36081018900",0,FALSE
"52310","36","081","026000","36081026000",0,FALSE
"52311","36","047","033100","36047033100",0,FALSE
"52312","36","081","111300","36081111300",0,FALSE
"52313","36","059","300600","36059300600",0,FALSE
"52314","36","059","411600","36059411600",0,FALSE
"52315","36","071","012700","36071012700",0,FALSE
"52316","36","103","110501","36103110501",0,FALSE
"52317","36","017","970801","36017970801",0,FALSE
"52318","36","005","038700","36005038700",0,FALSE
"52319","36","083","051600","36083051600",0,FALSE
"52320","36","047","048400","36047048400",0,FALSE
"52321","36","081","011800","36081011800",0,FALSE
"52322","36","081","048500","36081048500",0,FALSE
"52323","36","081","013800","36081013800",0,FALSE
"52324","36","081","062700","36081062700",0,FALSE
"52325","36","081","027800","36081027800",0,FALSE
"52326","36","081","015300","36081015300",0,FALSE
"52327","36","055","009200","36055009200",0,FALSE
"52328","36","087","011505","36087011505",0,FALSE
"52329","36","001","012700","36001012700",0,FALSE
"52330","36","103","145604","36103145604",0,FALSE
"52331","36","081","032000","36081032000",0,FALSE
"52332","36","071","013201","36071013201",0,FALSE
"52333","36","067","001900","36067001900",0,FALSE
"52334","36","005","026602","36005026602",0,FALSE
"52335","36","083","052003","36083052003",0,FALSE
"52336","36","007","010200","36007010200",0,FALSE
"52337","36","007","014301","36007014301",0,FALSE
"52338","36","103","123301","36103123301",0,FALSE
"52339","36","047","089200","36047089200",0,FALSE
"52340","36","099","950400","36099950400",0,FALSE
"52341","36","081","157901","36081157901",0,FALSE
"52342","36","085","018702","36085018702",0,FALSE
"52343","36","005","034800","36005034800",0,FALSE
"52344","36","005","002000","36005002000",0,FALSE
"52345","36","063","023401","36063023401",0,FALSE
"52346","36","047","112000","36047112000",0,FALSE
"52347","36","047","040800","36047040800",0,FALSE
"52348","36","047","019500","36047019500",0,FALSE
"52349","36","071","014900","36071014900",0,FALSE
"52350","36","001","002000","36001002000",0,FALSE
"52351","36","089","490400","36089490400",0,FALSE
"52352","36","071","015100","36071015100",0,FALSE
"52353","36","067","012000","36067012000",0,FALSE
"52354","36","091","061903","36091061903",0,FALSE
"52355","36","029","007905","36029007905",0,FALSE
"52356","36","075","021101","36075021101",0,FALSE
"52357","36","103","122404","36103122404",0,FALSE
"52358","36","047","152200","36047152200",0,FALSE
"52359","36","103","159404","36103159404",0,FALSE
"52360","36","067","010600","36067010600",0,FALSE
"52361","36","067","011402","36067011402",0,FALSE
"52362","36","039","080401","36039080401",0,FALSE
"52363","36","005","041800","36005041800",0,FALSE
"52364","36","103","169704","36103169704",0,FALSE
"52365","36","005","033202","36005033202",0,FALSE
"52366","36","071","010700","36071010700",0,FALSE
"52367","36","063","023404","36063023404",0,FALSE
"52368","36","061","030300","36061030300",0,FALSE
"52369","36","029","011200","36029011200",0,FALSE
"52370","36","059","414002","36059414002",0,FALSE
"52371","36","047","053800","36047053800",0,FALSE
"52372","36","013","037300","36013037300",0,FALSE
"52373","36","001","013801","36001013801",0,FALSE
"52374","36","067","014700","36067014700",0,FALSE
"52375","36","047","077600","36047077600",0,FALSE
"52376","36","015","010600","36015010600",0,FALSE
"52377","36","067","015601","36067015601",0,FALSE
"52378","36","047","001300","36047001300",0,FALSE
"52379","36","043","010201","36043010201",0,FALSE
"52380","36","087","010601","36087010601",0,FALSE
"52381","36","107","020100","36107020100",0,FALSE
"52382","36","075","020902","36075020902",0,FALSE
"52383","36","067","000100","36067000100",0,FALSE
"52384","36","111","950300","36111950300",0,FALSE
"52385","36","055","002000","36055002000",0,FALSE
"52386","36","081","097203","36081097203",0,FALSE
"52387","36","059","412400","36059412400",0,FALSE
"52388","36","027","050203","36027050203",0,FALSE
"52389","36","081","051700","36081051700",0,FALSE
"52390","36","047","086200","36047086200",0,FALSE
"52391","36","061","023802","36061023802",0,FALSE
"52392","36","119","007200","36119007200",0,FALSE
"52393","36","047","011800","36047011800",0,FALSE
"52394","36","105","951600","36105951600",0,FALSE
"52395","36","091","060101","36091060101",0,FALSE
"52396","36","081","053200","36081053200",0,FALSE
"52397","36","047","035602","36047035602",0,FALSE
"52398","36","063","021700","36063021700",0,FALSE
"52399","36","081","011500","36081011500",0,FALSE
"52400","36","005","011700","36005011700",0,FALSE
"52401","36","019","101900","36019101900",0,FALSE
"52402","36","031","961200","36031961200",0,FALSE
"52403","36","081","046400","36081046400",0,FALSE
"52404","36","081","140902","36081140902",0,FALSE
"52405","36","059","517902","36059517902",0,FALSE
"52406","36","047","023500","36047023500",0,FALSE
"52407","36","091","061403","36091061403",0,FALSE
"52408","36","065","024303","36065024303",0,FALSE
"52409","36","059","407402","36059407402",0,FALSE
"52410","36","059","415201","36059415201",0,FALSE
"52411","36","115","093000","36115093000",0,FALSE
"52412","36","103","158704","36103158704",0,FALSE
"52413","36","077","590600","36077590600",0,FALSE
"52414","36","043","011302","36043011302",0,FALSE
"52415","36","081","083800","36081083800",0,FALSE
"52416","36","047","031702","36047031702",0,FALSE
"52417","36","029","003400","36029003400",0,FALSE
"52418","36","085","024700","36085024700",0,FALSE
"52419","36","055","014901","36055014901",0,FALSE
"52420","36","047","080000","36047080000",0,FALSE
"52421","36","055","004701","36055004701",0,FALSE
"52422","36","081","109300","36081109300",0,FALSE
"52423","36","059","521400","36059521400",0,FALSE
"52424","36","029","016600","36029016600",0,FALSE
"52425","36","103","123002","36103123002",0,FALSE
"52426","36","103","123801","36103123801",0,FALSE
"52427","36","059","411901","36059411901",0,FALSE
"52428","36","083","052301","36083052301",0,FALSE
"52429","36","063","023300","36063023300",0,FALSE
"52430","36","059","519601","36059519601",0,FALSE
"52431","36","001","013505","36001013505",0,FALSE
"52432","36","103","159107","36103159107",0,FALSE
"52433","36","103","122603","36103122603",0,FALSE
"52434","36","047","004700","36047004700",0,FALSE
"52435","36","061","016500","36061016500",0,FALSE
"52436","36","047","115800","36047115800",0,FALSE
"52437","36","059","302400","36059302400",0,FALSE
"52438","36","063","022401","36063022401",0,FALSE
"52439","36","061","008900","36061008900",0,FALSE
"52440","36","011","041500","36011041500",0,FALSE
"52441","36","027","220801","36027220801",0,FALSE
"52442","36","103","158802","36103158802",0,FALSE
"52443","36","027","640002","36027640002",0,FALSE
"52444","36","115","094000","36115094000",0,FALSE
"52445","36","061","008601","36061008601",0,FALSE
"52446","36","081","041300","36081041300",0,FALSE
"52447","36","035","971400","36035971400",0,FALSE
"52448","36","067","015800","36067015800",0,FALSE
"52449","36","065","020900","36065020900",0,FALSE
"52450","36","085","012200","36085012200",0,FALSE
"52451","36","051","031400","36051031400",0,FALSE
"52452","36","067","015000","36067015000",0,FALSE
"52453","36","083","052004","36083052004",0,FALSE
"52454","36","051","031100","36051031100",0,FALSE
"52455","36","047","016900","36047016900",0,FALSE
"52456","36","119","001303","36119001303",0,FALSE
"52457","36","103","158203","36103158203",0,FALSE
"52458","36","119","006900","36119006900",0,FALSE
"52459","36","093","033500","36093033500",0,FALSE
"52460","36","061","001300","36061001300",0,FALSE
"52461","36","061","003602","36061003602",0,FALSE
"52462","36","105","950500","36105950500",0,FALSE
"52463","36","093","032503","36093032503",0,FALSE
"52464","36","087","011502","36087011502",0,FALSE
"52465","36","059","413002","36059413002",0,FALSE
"52466","36","103","159204","36103159204",0,FALSE
"52467","36","119","013304","36119013304",0,FALSE
"52468","36","103","146001","36103146001",0,FALSE
"52469","36","055","008301","36055008301",0,FALSE
"52470","36","103","112211","36103112211",0,FALSE
"52471","36","109","001500","36109001500",0,FALSE
"52472","36","103","147502","36103147502",0,FALSE
"52473","36","103","159601","36103159601",0,FALSE
"52474","36","019","100800","36019100800",0,FALSE
"52475","36","085","027704","36085027704",0,FALSE
"52476","36","079","011800","36079011800",0,FALSE
"52477","36","077","590201","36077590201",0,FALSE
"52478","36","081","104700","36081104700",0,FALSE
"52479","36","067","004900","36067004900",0,FALSE
"52480","36","025","971000","36025971000",0,FALSE
"52481","36","089","492800","36089492800",0,FALSE
"52482","36","007","013000","36007013000",0,FALSE
"52483","36","067","010400","36067010400",0,FALSE
"52484","36","081","018700","36081018700",0,FALSE
"52485","36","103","135403","36103135403",0,FALSE
"52486","36","047","032300","36047032300",0,FALSE
"52487","36","085","022800","36085022800",0,FALSE
"52488","36","081","000600","36081000600",0,FALSE
"52489","36","005","028300","36005028300",0,FALSE
"52490","36","065","021702","36065021702",0,FALSE
"52491","36","067","010100","36067010100",0,FALSE
"52492","36","011","040300","36011040300",0,FALSE
"52493","36","047","014700","36047014700",0,FALSE
"52494","36","065","024500","36065024500",0,FALSE
"52495","36","119","013500","36119013500",0,FALSE
"52496","36","081","047900","36081047900",0,FALSE
"52497","36","103","190601","36103190601",0,FALSE
"52498","36","103","122704","36103122704",0,FALSE
"52499","36","027","190301","36027190301",0,FALSE
"52500","36","111","953500","36111953500",0,FALSE
"52501","36","103","134903","36103134903",0,FALSE
"52502","36","097","950400","36097950400",0,FALSE
"52503","36","059","409400","36059409400",0,FALSE
"52504","36","029","003100","36029003100",0,FALSE
"52505","36","113","070602","36113070602",0,FALSE
"52506","36","119","000104","36119000104",0,FALSE
"52507","36","047","003900","36047003900",0,FALSE
"52508","36","031","960800","36031960800",0,FALSE
"52509","36","103","158502","36103158502",0,FALSE
"52510","36","117","021100","36117021100",0,FALSE
"52511","36","075","020703","36075020703",0,FALSE
"52512","36","081","140300","36081140300",0,FALSE
"52513","36","081","014000","36081014000",0,FALSE
"52514","36","013","030600","36013030600",0,FALSE
"52515","36","119","009702","36119009702",0,FALSE
"52516","36","081","003000","36081003000",0,FALSE
"52517","36","027","080104","36027080104",0,FALSE
"52518","36","033","950501","36033950501",0,FALSE
"52519","36","067","016001","36067016001",0,FALSE
"52520","36","071","011802","36071011802",0,FALSE
"52521","36","059","304001","36059304001",0,FALSE
"52522","36","119","005002","36119005002",0,FALSE
"52523","36","005","023501","36005023501",0,FALSE
"52524","36","061","006800","36061006800",0,FALSE
"52525","36","045","061200","36045061200",0,FALSE
"52526","36","045","061700","36045061700",0,FALSE
"52527","36","119","014811","36119014811",0,FALSE
"52528","36","005","033800","36005033800",0,FALSE
"52529","36","027","190101","36027190101",0,FALSE
"52530","36","071","010300","36071010300",0,FALSE
"52531","36","061","018300","36061018300",0,FALSE
"52532","36","081","152901","36081152901",0,FALSE
"52533","36","043","010702","36043010702",0,FALSE
"52534","36","055","001000","36055001000",0,FALSE
"52535","36","059","416201","36059416201",0,FALSE
"52536","36","103","158206","36103158206",0,FALSE
"52537","36","005","005001","36005005001",0,FALSE
"52538","36","015","010900","36015010900",0,FALSE
"52539","36","029","008202","36029008202",0,FALSE
"52540","36","067","014300","36067014300",0,FALSE
"52541","36","039","080900","36039080900",0,FALSE
"52542","36","117","021400","36117021400",0,FALSE
"52543","36","047","005800","36047005800",0,FALSE
"52544","36","059","519702","36059519702",0,FALSE
"52545","36","061","008800","36061008800",0,FALSE
"52546","36","063","024202","36063024202",0,FALSE
"52547","36","093","021800","36093021800",0,FALSE
"52548","36","063","020500","36063020500",0,FALSE
"52549","36","119","010000","36119010000",0,FALSE
"52550","36","005","009600","36005009600",0,FALSE
"52551","36","093","033101","36093033101",0,FALSE
"52552","36","103","159412","36103159412",0,FALSE
"52553","36","059","302000","36059302000",0,FALSE
"52554","36","103","135301","36103135301",0,FALSE
"52555","36","111","954800","36111954800",0,FALSE
"52556","36","053","030401","36053030401",0,FALSE
"52557","36","119","009800","36119009800",0,FALSE
"52558","36","047","057000","36047057000",0,FALSE
"52559","36","061","023700","36061023700",0,FALSE
"52560","36","093","031900","36093031900",0,FALSE
"52561","36","055","003900","36055003900",0,FALSE
"52562","36","081","103202","36081103202",0,FALSE
"52563","36","071","014202","36071014202",0,FALSE
"52564","36","105","952300","36105952300",0,FALSE
"52565","36","059","414700","36059414700",0,FALSE
"52566","36","085","029102","36085029102",0,FALSE
"52567","36","061","001001","36061001001",0,FALSE
"52568","36","091","062406","36091062406",0,FALSE
"52569","36","081","003800","36081003800",0,FALSE
"52570","36","087","012203","36087012203",0,FALSE
"52571","36","029","010809","36029010809",0,FALSE
"52572","36","029","014101","36029014101",0,FALSE
"52573","36","043","010400","36043010400",0,FALSE
"52574","36","001","014501","36001014501",0,FALSE
"52575","36","101","961000","36101961000",0,FALSE
"52576","36","001","002100","36001002100",0,FALSE
"52577","36","047","043700","36047043700",0,FALSE
"52578","36","041","950300","36041950300",0,FALSE
"52579","36","027","060201","36027060201",0,FALSE
"52580","36","085","002900","36085002900",0,FALSE
"52581","36","059","416900","36059416900",0,FALSE
"52582","36","071","015005","36071015005",0,FALSE
"52583","36","047","075800","36047075800",0,FALSE
"52584","36","005","024501","36005024501",0,FALSE
"52585","36","067","004302","36067004302",0,FALSE
"52586","36","103","110102","36103110102",0,FALSE
"52587","36","081","075702","36081075702",0,FALSE
"52588","36","033","940000","36033940000",0,FALSE
"52589","36","109","000900","36109000900",0,FALSE
"52590","36","015","010300","36015010300",0,FALSE
"52591","36","081","136700","36081136700",0,FALSE
"52592","36","081","022001","36081022001",0,FALSE
"52593","36","119","012600","36119012600",0,FALSE
"52594","36","055","013601","36055013601",0,FALSE
"52595","36","005","015900","36005015900",0,FALSE
"52596","36","065","024900","36065024900",0,FALSE
"52597","36","119","009701","36119009701",0,FALSE
"52598","36","033","951200","36033951200",0,FALSE
"52599","36","055","011601","36055011601",0,FALSE
"52600","36","081","146700","36081146700",0,FALSE
"52601","36","081","117500","36081117500",0,FALSE
"52602","36","053","030800","36053030800",0,FALSE
"52603","36","047","011900","36047011900",0,FALSE
"52604","36","067","004200","36067004200",0,FALSE
"52605","36","059","409200","36059409200",0,FALSE
"52606","36","119","001600","36119001600",0,FALSE
"52607","36","027","190203","36027190203",0,FALSE
"52608","36","059","414800","36059414800",0,FALSE
"52609","36","081","043701","36081043701",0,FALSE
"52610","36","029","014603","36029014603",0,FALSE
"52611","36","081","028500","36081028500",0,FALSE
"52612","36","091","062509","36091062509",0,FALSE
"52613","36","119","003000","36119003000",0,FALSE
"52614","36","033","950200","36033950200",0,FALSE
"52615","36","007","012900","36007012900",0,FALSE
"52616","36","103","158607","36103158607",0,FALSE
"52617","36","085","015602","36085015602",0,FALSE
"52618","36","029","013502","36029013502",0,FALSE
"52619","36","029","014208","36029014208",0,FALSE
"52620","36","047","090800","36047090800",0,FALSE
"52621","36","103","158107","36103158107",0,FALSE
"52622","36","071","010102","36071010102",0,FALSE
"52623","36","013","035800","36013035800",0,FALSE
"52624","36","081","025900","36081025900",0,FALSE
"52625","36","111","954700","36111954700",0,FALSE
"52626","36","061","011203","36061011203",0,FALSE
"52627","36","047","089000","36047089000",0,FALSE
"52628","36","119","011102","36119011102",0,FALSE
"52629","36","061","011800","36061011800",0,FALSE
"52630","36","083","052601","36083052601",0,FALSE
"52631","36","029","008400","36029008400",0,FALSE
"52632","36","107","020702","36107020702",0,FALSE
"52633","36","081","046900","36081046900",0,FALSE
"52634","36","063","022602","36063022602",0,FALSE
"52635","36","021","001700","36021001700",0,FALSE
"52636","36","029","007902","36029007902",0,FALSE
"52637","36","081","013000","36081013000",0,FALSE
"52638","36","047","012600","36047012600",0,FALSE
"52639","36","103","112002","36103112002",0,FALSE
"52640","36","119","001502","36119001502",0,FALSE
"52641","36","117","021700","36117021700",0,FALSE
"52642","36","001","014201","36001014201",0,FALSE
"52643","36","081","034700","36081034700",0,FALSE
"52644","36","061","013900","36061013900",0,FALSE
"52645","36","059","517705","36059517705",0,FALSE
"52646","36","005","029500","36005029500",0,FALSE
"52647","36","091","060702","36091060702",0,FALSE
"52648","36","055","013402","36055013402",0,FALSE
"52649","36","047","015000","36047015000",0,FALSE
"52650","36","047","015900","36047015900",0,FALSE
"52651","36","047","056500","36047056500",0,FALSE
